customerID,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,billing_risk_score,Churn,churn_risk_segment
0816-TSPHQ,Month-to-month,20.75,44.2,Mailed check,No,3,No,Low Risk
9932-WBWIK,Month-to-month,20.35,215.25,Mailed check,No,3,No,Low Risk
4619-EVPHY,One year,91.0,1859.5,Bank transfer (automatic),Yes,1,No,Low Risk
5286-YHCVC,Two year,104.8,7470.1,Bank transfer (automatic),Yes,1,No,Medium Risk
6424-ELEYH,Month-to-month,74.75,229.5,Credit card (automatic),Yes,4,Yes,Medium Risk
4391-RESHN,Month-to-month,104.05,2470.1,Mailed check,Yes,4,Yes,High Risk
9115-YQHGA,Month-to-month,51.1,2092.9,Electronic check,Yes,6,No,Medium Risk
4462-CYWMH,Month-to-month,89.8,5629.55,Bank transfer (automatic),Yes,4,No,Medium Risk
8963-MQVYN,Month-to-month,20.55,469.85,Electronic check,Yes,6,No,High Risk
2458-EOMRE,Month-to-month,64.05,733.95,Bank transfer (automatic),No,3,No,Low Risk
9334-GWGOW,Month-to-month,74.85,485.25,Electronic check,Yes,6,No,Medium Risk
6821-BUXUX,Month-to-month,96.65,1244.5,Electronic check,Yes,6,Yes,Medium Risk
5028-HTLJB,Month-to-month,20.05,20.05,Mailed check,No,3,Yes,Low Risk
9801-GDWGV,Month-to-month,103.45,3994.45,Electronic check,Yes,6,Yes,High Risk
6542-LWGXJ,Month-to-month,25.0,78.25,Mailed check,No,3,No,Low Risk
5567-GZKQY,Two year,20.3,1131.5,Credit card (automatic),No,0,No,Low Risk
1222-LRYKO,Month-to-month,26.35,184.05,Mailed check,No,3,No,Low Risk
2320-JRSDE,Month-to-month,19.9,19.9,Electronic check,Yes,6,Yes,High Risk
2087-QAREY,Month-to-month,54.7,1178.75,Mailed check,Yes,4,No,Medium Risk
0601-WZHJF,Month-to-month,46.35,667.7,Electronic check,No,5,Yes,Medium Risk
4423-JWZJN,One year,90.25,5629.15,Credit card (automatic),No,0,No,Low Risk
5143-WMWOG,Month-to-month,19.95,19.95,Electronic check,No,5,Yes,Medium Risk
6490-FGZAT,Month-to-month,20.65,109.3,Mailed check,No,3,No,Low Risk
5393-RXQSZ,Month-to-month,79.6,79.6,Electronic check,No,5,Yes,High Risk
7452-FOLON,One year,25.45,958.45,Bank transfer (automatic),No,0,No,Low Risk
2320-TZRRH,One year,19.5,403.15,Mailed check,No,0,No,Low Risk
0231-LXVAP,Month-to-month,75.9,75.9,Electronic check,Yes,6,Yes,High Risk
9444-JTXHZ,Month-to-month,76.2,76.2,Electronic check,No,5,Yes,Medium Risk
4942-VZZOM,One year,66.15,4392.5,Credit card (automatic),Yes,1,No,Low Risk
5510-BOIUJ,Month-to-month,19.25,19.25,Mailed check,No,3,Yes,Low Risk
7502-BNYGS,Month-to-month,69.1,3168.0,Credit card (automatic),Yes,4,No,Medium Risk
4291-HYEBC,One year,39.1,1096.6,Electronic check,Yes,3,No,High Risk
6147-CBCRA,Month-to-month,20.05,669.45,Mailed check,No,3,No,Low Risk
6047-SUHPR,One year,59.8,2343.85,Electronic check,No,2,No,Low Risk
4471-KXAUH,Month-to-month,84.3,3588.4,Electronic check,Yes,6,Yes,Medium Risk
9752-ZNQUT,Month-to-month,48.6,48.6,Electronic check,Yes,6,No,Medium Risk
7638-QVMVY,Month-to-month,79.0,522.95,Electronic check,Yes,6,Yes,Medium Risk
1576-PFZIW,Two year,105.35,7511.9,Credit card (automatic),No,0,No,Low Risk
5666-MBJPT,Two year,25.1,1725.0,Bank transfer (automatic),Yes,1,No,Low Risk
7312-XSBAT,Month-to-month,49.75,49.75,Electronic check,No,5,No,High Risk
3096-GKWEB,Month-to-month,94.75,1691.9,Electronic check,Yes,6,No,Medium Risk
2371-JQHZZ,Month-to-month,93.0,2248.05,Electronic check,Yes,6,No,High Risk
0674-GCDXG,Two year,71.9,4479.2,Bank transfer (automatic),Yes,1,No,Low Risk
1121-QSIVB,One year,77.55,3471.1,Mailed check,Yes,1,No,High Risk
4396-KLSEH,Month-to-month,19.85,63.0,Electronic check,Yes,6,No,Medium Risk
3244-DCJWY,Month-to-month,70.25,70.25,Electronic check,Yes,6,Yes,Medium Risk
2824-MYYBN,Month-to-month,95.25,3314.15,Electronic check,Yes,6,No,Medium Risk
0875-CABNR,Month-to-month,84.6,865.55,Credit card (automatic),Yes,4,Yes,Medium Risk
6345-HOVES,Month-to-month,25.05,852.7,Bank transfer (automatic),Yes,4,No,High Risk
8318-LCNBW,One year,53.15,1930.9,Credit card (automatic),No,0,No,Low Risk
6469-QJKZW,Month-to-month,20.15,91.4,Electronic check,No,5,No,Medium Risk
0147-ESWWR,Month-to-month,101.25,3949.15,Electronic check,Yes,6,No,Medium Risk
1217-VASWC,One year,100.55,4304.0,Bank transfer (automatic),Yes,1,No,Low Risk
7812-FZHPE,Month-to-month,24.1,409.9,Mailed check,No,3,Yes,Low Risk
6370-ZVHDV,Two year,25.3,1554.9,Bank transfer (automatic),No,0,No,Low Risk
5915-DGNVC,One year,71.8,3472.05,Electronic check,No,2,No,High Risk
6260-XLACS,One year,19.7,117.8,Mailed check,No,0,No,Low Risk
3566-CAAYU,Two year,49.85,3210.35,Electronic check,No,2,No,Medium Risk
4983-CCWMC,Month-to-month,69.6,207.4,Mailed check,Yes,4,No,Medium Risk
9103-CXVOK,Month-to-month,19.75,19.75,Electronic check,No,5,No,Medium Risk
2896-TBNBE,One year,80.8,3132.75,Electronic check,No,2,No,Low Risk
4797-AXPXK,Month-to-month,60.0,60.0,Electronic check,Yes,6,Yes,Medium Risk
5229-PRWKT,Month-to-month,86.55,649.65,Electronic check,Yes,6,Yes,Medium Risk
6982-UQZLY,Month-to-month,20.85,20.85,Mailed check,Yes,4,Yes,Medium Risk
2522-WLNSF,One year,64.2,2106.3,Bank transfer (automatic),No,0,No,Low Risk
3841-CONLJ,Month-to-month,35.0,35.0,Electronic check,No,5,No,Medium Risk
5057-LCOUI,Month-to-month,50.75,2011.4,Electronic check,Yes,6,Yes,High Risk
0193-ESZXP,One year,105.5,6205.5,Credit card (automatic),Yes,1,Yes,High Risk
4475-NVTLU,Two year,19.2,903.7,Electronic check,No,2,No,Medium Risk
4369-HTUIF,Month-to-month,85.15,503.6,Bank transfer (automatic),Yes,4,Yes,Medium Risk
9386-LDCZR,One year,90.65,3882.3,Credit card (automatic),Yes,1,No,Low Risk
9585-KKMFD,Two year,20.0,879.8,Mailed check,Yes,1,No,Low Risk
5399-ZIMKF,Month-to-month,74.65,383.65,Electronic check,Yes,6,No,High Risk
0336-KXKFK,Two year,61.2,4390.25,Credit card (automatic),Yes,1,No,Low Risk
5619-XZZKR,One year,19.95,68.2,Mailed check,No,0,No,Low Risk
3948-FVVRP,Month-to-month,54.8,452.8,Mailed check,No,3,No,Low Risk
5327-XOKKY,Two year,73.45,5329.0,Credit card (automatic),Yes,1,No,Low Risk
0983-TATYJ,One year,51.45,1758.9,Mailed check,Yes,1,No,Low Risk
1813-JYWTO,Two year,80.45,5737.6,Bank transfer (automatic),No,0,No,Low Risk
0156-FVPTA,Month-to-month,54.2,1152.7,Electronic check,Yes,6,Yes,Medium Risk
1984-FCOWB,One year,109.5,7674.55,Electronic check,Yes,3,Yes,High Risk
0654-HMSHN,Month-to-month,104.4,2157.95,Electronic check,No,5,Yes,High Risk
6719-OXYBR,Month-to-month,85.3,1219.85,Electronic check,No,5,No,Medium Risk
3312-ZWLGF,Month-to-month,79.3,2414.55,Electronic check,Yes,6,No,Medium Risk
6476-YHMGA,Month-to-month,76.5,1155.6,Bank transfer (automatic),No,3,No,Low Risk
5287-QWLKY,Month-to-month,105.1,7548.1,Credit card (automatic),Yes,4,Yes,High Risk
0795-XCCTE,Two year,25.4,1809.35,Bank transfer (automatic),No,0,No,Low Risk
0168-XZKBB,Month-to-month,86.85,1564.4,Electronic check,Yes,6,No,High Risk
3785-NRHYR,Month-to-month,19.65,19.65,Mailed check,No,3,No,Low Risk
5196-SGOAK,Month-to-month,75.7,75.7,Electronic check,Yes,6,Yes,Medium Risk
4537-DKTAL,Month-to-month,45.55,84.4,Electronic check,No,5,No,High Risk
7072-MBHEV,Month-to-month,78.1,864.85,Credit card (automatic),Yes,4,No,Medium Risk
5602-BVFMK,One year,19.3,228.75,Mailed check,No,0,No,Low Risk
6297-NOOPG,Two year,110.5,7752.05,Electronic check,Yes,3,No,Low Risk
1891-UAWWU,Month-to-month,90.8,1951.0,Electronic check,No,5,Yes,High Risk
8204-TIFGJ,Month-to-month,20.3,470.6,Bank transfer (automatic),Yes,4,No,High Risk
8050-DVOJX,Two year,81.35,4060.9,Credit card (automatic),No,0,No,Low Risk
6108-OQZDQ,Month-to-month,97.95,384.5,Electronic check,Yes,6,Yes,Medium Risk
0363-QJVFX,Month-to-month,108.15,3432.9,Credit card (automatic),Yes,4,Yes,High Risk
8903-XEBGX,Month-to-month,55.3,108.65,Electronic check,Yes,6,No,Medium Risk
8169-SAEJD,Two year,56.55,3952.65,Credit card (automatic),No,0,No,Low Risk
9840-DVNDC,Month-to-month,80.5,463.05,Credit card (automatic),Yes,4,Yes,Medium Risk
1089-XZWHH,Two year,19.7,494.05,Mailed check,Yes,1,No,Medium Risk
2325-WINES,One year,104.05,3416.85,Credit card (automatic),Yes,1,No,Low Risk
6064-ZATLR,Two year,52.85,1498.65,Bank transfer (automatic),No,0,No,Low Risk
3096-JRDSO,Month-to-month,104.3,2867.75,Bank transfer (automatic),Yes,4,Yes,Medium Risk
7824-PANSQ,Month-to-month,80.65,4807.35,Bank transfer (automatic),No,3,No,Low Risk
8042-JVNFH,Month-to-month,71.35,71.35,Mailed check,Yes,4,Yes,High Risk
9648-BCHKM,Two year,24.65,471.35,Credit card (automatic),Yes,1,No,Low Risk
2888-ADFAO,Two year,21.3,1041.8,Bank transfer (automatic),Yes,1,No,Low Risk
8707-HOEDG,Two year,110.2,7689.8,Electronic check,Yes,3,No,Low Risk
3374-LXDEV,Month-to-month,89.4,1132.35,Electronic check,No,5,Yes,High Risk
4072-IPYLT,Month-to-month,51.05,1815.0,Credit card (automatic),No,3,No,High Risk
7167-PCEYD,Two year,19.8,1311.3,Mailed check,Yes,1,No,Low Risk
4936-YPJNK,Month-to-month,19.9,199.45,Mailed check,Yes,4,No,Medium Risk
1580-BMCMR,Month-to-month,87.3,1637.3,Electronic check,Yes,6,No,Medium Risk
4817-KEQSP,Two year,19.85,1326.35,Bank transfer (automatic),No,0,No,Medium Risk
6408-WHTEF,Two year,89.4,6376.55,Mailed check,Yes,1,No,Low Risk
9251-AWQGT,Two year,20.0,935.9,Mailed check,No,0,No,Low Risk
8749-CLJXC,Month-to-month,20.05,20.05,Mailed check,No,3,No,Low Risk
7989-VCQOH,Month-to-month,83.25,1611.15,Electronic check,No,5,No,High Risk
5049-GLYVG,Month-to-month,20.6,20.6,Mailed check,No,3,Yes,Low Risk
4199-QHJNM,Two year,102.9,6989.7,Bank transfer (automatic),No,0,No,Low Risk
8882-TLVRW,Two year,39.1,2779.5,Mailed check,No,0,No,Low Risk
5883-GTGVD,Month-to-month,99.95,1931.75,Electronic check,Yes,6,Yes,High Risk
5135-GRQJV,Two year,114.5,8331.95,Mailed check,Yes,1,No,Low Risk
2384-OVPSA,Two year,20.2,735.9,Mailed check,No,0,No,Low Risk
1371-WEPDS,One year,55.8,2283.3,Electronic check,No,2,No,Low Risk
3580-GICBM,Two year,24.2,1445.2,Mailed check,Yes,1,No,Low Risk
4817-QRJSX,Month-to-month,81.0,818.05,Credit card (automatic),Yes,4,Yes,High Risk
9730-DRTMJ,One year,72.8,2333.05,Credit card (automatic),Yes,1,No,Low Risk
4686-UXDML,Month-to-month,99.85,1992.55,Credit card (automatic),Yes,4,No,High Risk
3349-ANQNH,One year,99.5,5890.0,Electronic check,Yes,3,No,High Risk
2398-YPMUR,Month-to-month,70.15,916.75,Electronic check,Yes,6,Yes,Medium Risk
0932-YIXYU,Two year,20.25,1029.8,Credit card (automatic),No,0,No,Low Risk
7480-SPLEF,Two year,26.0,1796.55,Bank transfer (automatic),Yes,1,No,Low Risk
7636-XUHWW,Month-to-month,19.9,33.7,Credit card (automatic),Yes,4,No,Medium Risk
1431-CYWMH,Month-to-month,19.05,454.05,Bank transfer (automatic),No,3,No,Low Risk
5937-EORGB,Month-to-month,96.5,1392.25,Electronic check,Yes,6,No,Medium Risk
6349-JDHQP,Two year,19.85,1049.6,Credit card (automatic),No,0,No,Low Risk
5539-HIVAK,Month-to-month,25.7,734.6,Mailed check,No,3,No,Low Risk
5847-MXBEO,One year,20.3,475.1,Mailed check,No,0,No,Low Risk
9985-MWVIX,Month-to-month,70.15,70.15,Mailed check,Yes,4,Yes,Medium Risk
4583-PARNH,Month-to-month,91.55,1540.05,Electronic check,Yes,6,No,Medium Risk
1116-FRYVH,Two year,39.4,1978.65,Mailed check,No,0,No,Low Risk
1421-HCERK,Month-to-month,105.7,3181.8,Bank transfer (automatic),Yes,4,No,Medium Risk
9633-XQABV,Month-to-month,70.25,229.7,Electronic check,Yes,6,No,Medium Risk
0716-BQNDX,Two year,93.75,5625.55,Electronic check,No,2,No,Low Risk
1265-XTECC,One year,96.55,6581.9,Credit card (automatic),Yes,1,Yes,High Risk
1183-CANVH,One year,60.0,1347.15,Bank transfer (automatic),No,0,No,Medium Risk
1972-XMUWV,Two year,59.8,3808.2,Credit card (automatic),Yes,1,No,High Risk
8679-LZBMD,One year,90.65,3974.15,Bank transfer (automatic),Yes,1,No,Low Risk
3407-JMJQQ,Two year,109.0,7661.8,Bank transfer (automatic),Yes,1,No,Low Risk
6252-DFGTK,One year,68.1,2479.25,Credit card (automatic),No,0,No,Low Risk
1539-LNKHM,Month-to-month,20.4,266.6,Mailed check,No,3,No,Low Risk
8645-KOMJQ,Two year,81.95,5601.4,Bank transfer (automatic),Yes,1,No,Low Risk
0289-IVARM,Month-to-month,60.55,1982.6,Electronic check,No,5,No,High Risk
9761-XUJWD,Month-to-month,65.6,339.9,Bank transfer (automatic),Yes,4,No,Medium Risk
4057-FKCZK,Two year,82.5,4828.05,Bank transfer (automatic),No,0,No,Low Risk
4291-TPNFG,Two year,82.3,5980.55,Bank transfer (automatic),Yes,1,No,Low Risk
6087-YPWHO,Two year,68.15,4808.7,Mailed check,No,0,No,Low Risk
3090-QFUVD,Month-to-month,20.3,20.3,Credit card (automatic),No,3,No,High Risk
2237-ZFSMY,One year,95.55,3692.85,Electronic check,Yes,3,Yes,High Risk
1722-LDZJS,One year,20.2,1068.15,Credit card (automatic),No,0,No,Medium Risk
1818-ESQMW,Month-to-month,89.2,2383.6,Electronic check,Yes,6,No,Medium Risk
4871-JTKJF,Month-to-month,69.65,69.65,Electronic check,Yes,6,Yes,Medium Risk
1415-YFWLT,Month-to-month,89.3,89.3,Electronic check,Yes,6,Yes,Medium Risk
7401-RUBNK,Month-to-month,74.8,1438.05,Electronic check,No,5,No,High Risk
0506-YLVKJ,Two year,20.2,917.45,Mailed check,Yes,1,No,Low Risk
8661-BOYNW,Two year,84.4,6096.45,Credit card (automatic),Yes,1,No,Low Risk
6711-VTNRE,Month-to-month,87.55,3078.1,Electronic check,Yes,6,Yes,High Risk
4815-GBTCD,Month-to-month,25.15,99.95,Electronic check,Yes,6,No,Medium Risk
2805-AUFQN,Two year,19.8,475.2,Credit card (automatic),No,0,No,Low Risk
0980-PVMRC,Month-to-month,50.85,2036.55,Electronic check,Yes,6,No,Medium Risk
7233-DRTRF,Month-to-month,102.4,6444.05,Electronic check,Yes,6,No,Medium Risk
3500-RMZLT,Month-to-month,96.3,1426.75,Mailed check,Yes,4,Yes,Medium Risk
3873-NFTGI,Month-to-month,55.5,767.55,Credit card (automatic),Yes,4,No,Medium Risk
1162-ECVII,Two year,109.75,7932.5,Bank transfer (automatic),Yes,1,No,Medium Risk
7048-GXDAY,Month-to-month,106.4,4040.65,Electronic check,Yes,6,No,Medium Risk
8571-ZCMCX,Two year,60.0,2768.65,Credit card (automatic),Yes,1,No,Low Risk
1169-WCVAK,Month-to-month,88.8,1672.35,Credit card (automatic),Yes,4,No,Medium Risk
4548-SDBKE,Month-to-month,85.2,474.8,Electronic check,Yes,6,Yes,Medium Risk
8066-POXGX,Month-to-month,35.1,446.1,Electronic check,Yes,6,Yes,Medium Risk
7129-CAKJW,Month-to-month,80.05,1345.65,Bank transfer (automatic),No,3,No,Medium Risk
8695-ARGXZ,Month-to-month,75.55,2425.4,Electronic check,Yes,6,No,High Risk
3570-YUEKJ,Month-to-month,49.55,2077.95,Electronic check,Yes,6,No,Medium Risk
4143-OOBWZ,Month-to-month,81.3,416.3,Electronic check,Yes,6,Yes,Medium Risk
1555-HAPSU,Two year,23.9,1663.5,Credit card (automatic),No,0,No,Low Risk
1697-NVVGY,Month-to-month,66.4,1286.05,Bank transfer (automatic),No,3,No,High Risk
7854-EKTJL,Month-to-month,19.6,35.85,Electronic check,Yes,6,Yes,High Risk
8464-EETCQ,Two year,18.8,1094.35,Credit card (automatic),No,0,No,Low Risk
2419-FSORS,Two year,108.4,7719.5,Electronic check,Yes,3,No,Low Risk
8132-YPVBX,Month-to-month,85.95,514.6,Mailed check,Yes,4,No,High Risk
9102-IAYHT,Month-to-month,85.45,1451.6,Electronic check,Yes,6,Yes,Medium Risk
6754-LZUKA,Two year,80.9,4932.5,Bank transfer (automatic),No,0,No,Low Risk
3422-LYEPQ,Month-to-month,71.0,71.0,Electronic check,Yes,6,Yes,High Risk
8099-MZPUJ,Two year,111.8,5443.65,Credit card (automatic),No,0,No,Low Risk
0787-LHDYT,Month-to-month,20.6,330.25,Credit card (automatic),Yes,4,No,Medium Risk
2642-DTVCO,Month-to-month,85.05,746.5,Electronic check,Yes,6,Yes,Medium Risk
0374-IOEGQ,Month-to-month,44.6,122.7,Electronic check,No,5,No,Medium Risk
4361-JEIVL,Month-to-month,44.4,44.4,Electronic check,Yes,6,Yes,Medium Risk
3197-NNYNB,Two year,105.1,6631.85,Credit card (automatic),No,0,No,Low Risk
3396-DKDEL,Two year,115.15,8250.0,Credit card (automatic),Yes,1,No,Low Risk
1752-OZXFY,One year,59.8,3561.15,Mailed check,Yes,1,No,Low Risk
9066-QRSDU,One year,26.3,1763.55,Electronic check,Yes,3,No,Low Risk
9112-WSNPU,Month-to-month,70.55,2419.0,Electronic check,No,5,No,Medium Risk
9867-NNXLC,Month-to-month,20.05,470.2,Mailed check,Yes,4,No,Medium Risk
5321-NTRKC,Two year,79.85,5234.95,Bank transfer (automatic),No,0,No,Low Risk
1363-TXLSL,Month-to-month,70.3,70.3,Electronic check,Yes,6,Yes,Medium Risk
9507-EXLTT,Month-to-month,79.35,79.35,Bank transfer (automatic),Yes,4,Yes,Medium Risk
3161-GETRM,Month-to-month,90.05,3097.0,Credit card (automatic),Yes,4,No,Medium Risk
0402-OAMEN,Two year,24.45,1709.1,Bank transfer (automatic),No,0,No,Low Risk
6933-VLYFX,One year,59.95,1848.8,Electronic check,No,2,No,Low Risk
6754-WKSHP,One year,25.35,723.3,Bank transfer (automatic),No,0,No,Low Risk
9846-GKXAS,Month-to-month,90.8,809.75,Bank transfer (automatic),Yes,4,Yes,Medium Risk
6017-PPLPX,Month-to-month,70.45,1470.95,Electronic check,Yes,6,Yes,High Risk
4976-LNFVV,Month-to-month,34.3,577.15,Credit card (automatic),Yes,4,No,Medium Risk
5055-MGMGF,Month-to-month,105.05,6914.95,Electronic check,Yes,6,No,Medium Risk
4641-FROLU,Two year,19.3,602.9,Mailed check,No,0,No,Low Risk
2862-JVEOY,One year,19.15,124.4,Mailed check,No,0,No,Low Risk
2969-QWUBZ,Month-to-month,51.4,96.8,Electronic check,No,5,No,Medium Risk
9822-BIIGN,Month-to-month,71.85,3827.9,Electronic check,No,5,No,Medium Risk
2077-MPJQO,Month-to-month,75.4,533.05,Electronic check,Yes,6,No,High Risk
1534-OULXE,One year,49.7,2961.4,Bank transfer (automatic),Yes,1,No,Low Risk
7136-RVDTZ,One year,45.25,3264.45,Electronic check,Yes,3,Yes,High Risk
2971-SGAFL,Month-to-month,78.75,995.35,Electronic check,Yes,6,No,High Risk
1480-IVEVR,One year,81.6,2815.25,Bank transfer (automatic),Yes,1,No,Medium Risk
2905-KFQUV,Month-to-month,70.4,154.8,Credit card (automatic),Yes,4,No,High Risk
4581-SSPWD,Month-to-month,75.8,246.3,Electronic check,Yes,6,Yes,Medium Risk
3370-HXOPH,Month-to-month,76.1,257.6,Electronic check,No,5,No,High Risk
9391-YZEJW,One year,94.0,5757.2,Bank transfer (automatic),Yes,1,No,Medium Risk
9958-MEKUC,Two year,103.95,7517.7,Credit card (automatic),No,0,No,Low Risk
0281-CNTZX,Two year,19.95,1234.8,Bank transfer (automatic),Yes,1,No,Low Risk
6927-WTFIV,Month-to-month,71.3,1389.2,Credit card (automatic),No,3,Yes,Low Risk
4118-CEVPF,One year,110.8,3836.3,Bank transfer (automatic),Yes,1,No,Low Risk
3398-ZOUAA,Month-to-month,69.1,1474.75,Electronic check,Yes,6,Yes,Medium Risk
9114-VEPUF,One year,96.1,6001.45,Electronic check,No,2,No,High Risk
7876-BEUTG,Month-to-month,48.8,720.1,Mailed check,Yes,4,No,Medium Risk
2338-BQEZT,Month-to-month,50.55,2832.75,Credit card (automatic),Yes,4,No,Medium Risk
9873-MNDKV,Month-to-month,44.65,472.25,Mailed check,Yes,4,No,Medium Risk
0378-NHQXU,Month-to-month,88.25,1460.65,Electronic check,No,5,Yes,Medium Risk
8241-JUIQO,One year,19.45,1336.35,Bank transfer (automatic),No,0,No,Low Risk
2194-IIQOF,Two year,89.3,6388.65,Credit card (automatic),No,0,No,Medium Risk
4512-ZUIYL,Month-to-month,70.0,153.05,Bank transfer (automatic),No,3,Yes,Low Risk
9631-RXVJM,Two year,19.25,677.9,Mailed check,No,0,No,Low Risk
9584-EXCDZ,Month-to-month,70.5,1165.6,Bank transfer (automatic),No,3,No,Low Risk
7969-AULMZ,Month-to-month,97.35,2119.5,Electronic check,Yes,6,Yes,High Risk
5093-FEGLU,Two year,19.65,921.55,Bank transfer (automatic),No,0,No,Medium Risk
2621-UDNLU,Month-to-month,20.85,72.0,Mailed check,No,3,No,Low Risk
7526-IVLYU,Month-to-month,19.65,68.35,Mailed check,Yes,4,No,High Risk
2428-HYUNX,Two year,19.35,847.25,Credit card (automatic),Yes,1,No,Low Risk
9214-EKVXR,Month-to-month,44.0,44.0,Mailed check,Yes,4,No,Medium Risk
3410-MHHUM,One year,94.4,4295.35,Electronic check,No,2,No,Low Risk
0568-ONFPC,Month-to-month,25.9,135.0,Bank transfer (automatic),Yes,4,Yes,Medium Risk
0733-VUNUW,Month-to-month,55.65,1400.55,Bank transfer (automatic),Yes,4,Yes,Medium Risk
4550-EVXNY,Month-to-month,69.65,69.65,Electronic check,Yes,6,Yes,Medium Risk
2122-YWVYA,Month-to-month,75.4,1380.4,Electronic check,Yes,6,No,High Risk
2968-SSGAA,Month-to-month,100.6,1060.2,Electronic check,Yes,6,Yes,Medium Risk
2296-DKZFP,Two year,71.0,4386.2,Bank transfer (automatic),No,0,No,Low Risk
4844-JJWUY,Month-to-month,86.0,86.0,Electronic check,Yes,6,Yes,High Risk
6777-TGHTM,One year,106.95,5785.5,Credit card (automatic),Yes,1,Yes,High Risk
8909-BOLNL,One year,21.2,52.05,Mailed check,No,0,No,Low Risk
6603-YRDCJ,Two year,61.05,2018.4,Mailed check,Yes,1,No,Low Risk
3538-WZPHD,Month-to-month,29.6,79.45,Electronic check,Yes,6,Yes,Medium Risk
3229-USWAR,One year,79.95,2727.3,Bank transfer (automatic),Yes,1,No,Low Risk
2138-VFAPZ,Two year,19.7,263.65,Mailed check,Yes,1,No,Low Risk
6131-JLWZM,Month-to-month,20.3,275.4,Mailed check,Yes,4,No,Medium Risk
4785-QRJHC,One year,59.9,2816.65,Bank transfer (automatic),Yes,1,Yes,Medium Risk
0269-XFESX,One year,24.35,538.5,Mailed check,No,0,No,Low Risk
1709-EJDOX,Two year,19.75,948.9,Mailed check,No,0,No,Medium Risk
4316-XCSLJ,Month-to-month,50.3,846.8,Mailed check,Yes,4,No,Medium Risk
8610-WFCJF,Month-to-month,95.6,4783.5,Electronic check,Yes,6,Yes,High Risk
9693-XMUOB,Month-to-month,50.25,2997.45,Electronic check,Yes,6,No,Medium Risk
0383-CLDDA,Two year,85.35,5897.4,Credit card (automatic),Yes,1,No,Low Risk
4905-JEFDW,One year,41.6,470.6,Electronic check,Yes,3,Yes,Medium Risk
2709-UQGNP,Month-to-month,51.65,524.5,Mailed check,Yes,4,No,Medium Risk
3549-ZTMNH,Two year,24.0,269.65,Bank transfer (automatic),Yes,1,No,Low Risk
7881-INRLC,Month-to-month,100.85,4740.0,Credit card (automatic),Yes,4,Yes,High Risk
8033-ATFAS,Month-to-month,59.85,2341.5,Mailed check,Yes,4,No,Medium Risk
1635-NZATJ,Two year,25.45,1789.65,Credit card (automatic),No,0,No,Low Risk
0562-HKHML,Two year,23.9,1626.4,Credit card (automatic),No,0,No,Low Risk
8277-RVRSV,One year,24.15,800.3,Credit card (automatic),No,0,No,Low Risk
9943-VSZUV,Month-to-month,75.7,5060.85,Mailed check,Yes,4,No,High Risk
0117-LFRMW,Month-to-month,40.2,1448.8,Bank transfer (automatic),No,3,Yes,High Risk
6172-FECYY,Month-to-month,84.5,4254.85,Electronic check,No,5,Yes,Medium Risk
7054-ENNGU,Month-to-month,50.85,466.6,Mailed check,No,3,No,Low Risk
1455-HFBXA,Two year,91.6,4627.8,Credit card (automatic),Yes,1,No,Low Risk
