customerID,InternetService,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,service_adoption_score
7353-YOWFP,No,1,0,0,0,0,0,0,1
9835-ZIITK,Fiber optic,1,0,1,1,1,1,1,6
8008-ESFLK,Fiber optic,1,1,1,1,1,1,1,7
7537-CBQUZ,Fiber optic,1,1,1,1,0,1,1,6
1555-DJEQW,Fiber optic,1,1,1,1,1,1,1,7
5649-TJHOV,DSL,0,0,0,0,0,0,1,1
0519-XUZJU,Fiber optic,1,0,0,0,0,0,0,1
3363-EWLGO,No,1,0,0,0,0,0,0,1
4750-UKWJK,No,1,0,0,0,0,0,0,1
6338-AVWCY,DSL,0,0,0,1,0,1,0,2
1689-YQBYY,Fiber optic,1,0,0,0,0,0,0,1
4487-ZYJZK,No,1,0,0,0,0,0,0,1
2959-FENLU,Fiber optic,1,0,0,1,0,0,1,3
0708-LGSMF,DSL,1,1,0,0,0,0,1,3
9253-QXKBE,Fiber optic,1,0,0,0,0,1,1,3
7634-HLQJR,No,1,0,0,0,0,0,0,1
0487-RPVUM,Fiber optic,1,1,0,1,1,1,0,5
4079-ULGFR,No,1,0,0,0,0,0,0,1
2516-XSJKX,DSL,1,1,1,0,1,1,1,6
0057-QBUQH,No,1,0,0,0,0,0,0,1
9445-SZLCH,Fiber optic,1,0,1,1,0,1,0,4
6599-SFQVE,DSL,1,0,0,0,0,0,1,2
8331-ZXFOE,DSL,1,1,1,1,1,0,0,5
4003-FUSHP,DSL,1,0,0,0,1,1,0,3
0356-ERHVT,DSL,1,0,0,0,0,0,0,1
7325-ENZFI,DSL,0,1,1,0,1,0,0,3
4884-ZTHVF,Fiber optic,1,0,1,0,0,1,0,3
3920-HIHMQ,DSL,1,0,0,0,0,0,0,1
3055-OYMSE,Fiber optic,1,0,1,0,0,0,0,2
0613-WUXUM,No,1,0,0,0,0,0,0,1
7568-PODML,DSL,0,0,0,0,0,1,1,2
4458-KVRBJ,No,1,0,0,0,0,0,0,1
5349-IECLD,Fiber optic,1,0,0,1,0,1,1,4
1397-XKKWR,DSL,0,1,0,1,0,0,0,2
3945-GFWQL,DSL,1,0,0,0,0,0,0,1
8097-OMULG,DSL,1,0,1,1,1,1,1,6
6013-BHCAW,DSL,1,0,0,1,1,1,1,5
0401-WDBXM,Fiber optic,1,1,0,1,0,1,1,5
3387-PLKUI,No,1,0,0,0,0,0,0,1
6096-EGVTU,No,1,0,0,0,0,0,0,1
3797-VTIDR,DSL,0,0,0,0,0,0,0,0
5081-NWSUP,DSL,1,0,1,0,1,0,1,4
2580-ATZSQ,DSL,1,1,1,1,0,0,0,4
8085-MSNLK,Fiber optic,1,1,1,1,1,1,1,7
9691-HKOVS,DSL,1,1,1,1,1,1,1,7
9881-VCZEP,DSL,1,0,1,0,0,0,0,2
9526-BIHHD,DSL,0,1,0,0,0,0,0,1
8757-TFHHJ,DSL,1,1,0,0,0,0,0,2
4523-WXCEF,Fiber optic,1,0,1,0,0,1,1,4
1468-DEFNC,No,1,0,0,0,0,0,0,1
5119-KEPFY,Fiber optic,1,0,0,0,0,1,1,3
8364-TRMMK,DSL,1,0,0,0,0,0,0,1
0916-KNFAJ,DSL,1,1,0,1,0,0,1,4
8319-QBEHW,DSL,0,0,1,0,0,1,0,2
3063-QFSZL,DSL,1,0,0,0,0,0,1,2
8775-LHDJH,Fiber optic,1,0,1,0,0,1,0,3
9625-QNLUX,Fiber optic,1,1,1,1,0,1,1,6
3097-NQYSN,Fiber optic,1,0,0,0,0,1,0,2
4024-CSNBY,Fiber optic,1,1,1,1,1,0,0,5
7110-BDTWG,DSL,0,0,0,1,1,0,1,3
7493-GVFIO,No,1,0,0,0,0,0,0,1
0690-SRQID,No,1,0,0,0,0,0,0,1
9605-WGJVW,Fiber optic,1,0,0,0,0,0,0,1
9114-DPSIA,DSL,1,1,1,1,1,0,1,6
4700-UBQMV,DSL,1,1,0,0,0,1,1,4
7711-GQBZC,No,1,0,0,0,0,0,0,1
3565-UNOCC,Fiber optic,1,0,0,1,0,1,1,4
4627-MIHJH,Fiber optic,1,1,0,1,1,1,1,6
9795-NREXC,DSL,1,1,0,1,1,1,1,6
8573-CGOCC,No,1,0,0,0,0,0,0,1
7356-AYNJP,No,1,0,0,0,0,0,0,1
9249-FXSCK,Fiber optic,1,1,1,0,1,1,1,6
5493-SDRDQ,DSL,1,1,0,1,0,0,0,3
6286-SUUWT,No,1,0,0,0,0,0,0,1
4819-HJPIW,DSL,0,0,0,0,0,0,0,0
8654-DHAOW,DSL,1,0,1,0,0,0,0,2
5438-QMDDL,DSL,1,0,1,0,0,0,1,3
9812-GHVRI,Fiber optic,1,0,0,0,0,0,1,2
5553-AOINX,Fiber optic,1,0,1,1,0,1,1,5
1228-ZLNBX,Fiber optic,1,0,0,0,0,0,0,1
4226-KKDON,DSL,1,0,1,0,1,1,0,4
3831-YCPUO,Fiber optic,1,1,1,1,1,1,1,7
7445-WMRBW,DSL,1,0,1,1,1,1,0,5
3308-DGHKL,No,1,0,0,0,0,0,0,1
9924-JPRMC,Fiber optic,1,1,1,1,1,1,1,7
0080-EMYVY,DSL,1,0,1,0,0,0,0,2
6218-KNUBD,DSL,1,0,1,0,0,1,0,3
7337-CINUD,No,1,0,0,0,0,0,0,1
7609-NRNCA,No,1,0,0,0,0,0,0,1
0623-EJQEG,Fiber optic,1,1,0,0,1,0,1,4
7153-CHRBV,DSL,1,1,0,1,1,0,0,4
0871-URUWO,Fiber optic,1,0,0,1,0,1,1,4
9190-MFJLN,Fiber optic,1,0,0,1,0,1,1,4
6198-PNNSZ,Fiber optic,1,1,1,1,0,1,1,6
3317-VLGQT,Fiber optic,1,0,0,0,0,0,1,2
4132-POCZS,DSL,0,1,0,0,0,0,1,2
5614-DNZCE,DSL,1,1,1,1,1,0,0,5
1095-JUDTC,Fiber optic,1,0,1,0,1,1,0,4
3896-RCYYE,DSL,0,0,0,1,1,1,1,4
9638-JIQYA,DSL,0,0,0,0,0,0,0,0
3258-SANFR,DSL,1,0,0,0,0,0,0,1
3726-TBHQT,Fiber optic,1,1,1,1,1,1,1,7
3190-ITQXP,No,1,0,0,0,0,0,0,1
0870-VEMYL,DSL,1,1,0,0,1,0,0,3
4833-QTJNO,Fiber optic,1,1,1,0,0,0,0,3
3039-MJSLN,No,1,0,0,0,0,0,0,1
0178-CIIKR,No,1,0,0,0,0,0,0,1
5385-SUIRI,Fiber optic,1,1,0,1,0,1,1,5
3982-XWFZQ,DSL,1,0,0,0,0,0,0,1
5774-QPLTF,No,1,0,0,0,0,0,0,1
2322-VCZHZ,Fiber optic,1,1,1,0,0,0,1,4
5010-IPEAQ,DSL,0,1,1,1,1,1,0,5
4009-ALQFH,Fiber optic,1,0,1,1,0,1,1,5
6383-ZTSIW,Fiber optic,1,1,1,0,0,1,1,5
8990-YOZLV,DSL,1,1,1,0,1,0,0,4
3069-SSVSN,DSL,0,0,0,0,0,0,0,0
5222-IMUKT,Fiber optic,1,0,0,0,0,1,1,3
3627-FCRDW,Fiber optic,1,0,0,0,0,0,0,1
7562-GSUHK,Fiber optic,1,0,1,1,0,0,1,4
6685-XSHHU,No,1,0,0,0,0,0,0,1
8901-UPRHR,Fiber optic,1,0,1,1,1,1,1,6
4903-UYAVB,No,1,0,0,0,0,0,0,1
0118-JPNOY,Fiber optic,1,1,0,0,0,1,0,3
6776-TLWOI,No,1,0,0,0,0,0,0,1
3845-FXCYS,No,1,0,0,0,0,0,0,1
5857-XRECV,No,1,0,0,0,0,0,0,1
0725-CXOTM,DSL,1,1,0,1,1,1,1,6
4343-EJVQB,Fiber optic,1,1,0,0,0,0,0,2
9000-PLFUZ,DSL,0,0,1,0,0,1,1,3
3427-GGZZI,Fiber optic,1,0,1,0,0,0,1,3
7779-ORAEL,DSL,1,1,0,1,1,0,1,5
0644-OQMDK,Fiber optic,1,0,0,0,0,0,0,1
4077-CROMM,Fiber optic,1,0,0,1,1,1,1,5
3154-CFSZG,Fiber optic,1,1,0,1,0,0,1,4
2868-MZAGQ,Fiber optic,1,0,0,0,0,0,1,2
4847-QNOKA,DSL,1,0,0,0,0,0,0,1
2220-IAHLS,No,1,0,0,0,0,0,0,1
1658-XUHBX,Fiber optic,1,0,0,1,0,0,1,3
6379-RXJRQ,Fiber optic,1,0,0,0,0,0,0,1
2378-HTWFW,Fiber optic,1,1,0,0,0,0,1,3
8650-RHRKE,DSL,0,0,0,1,0,0,0,1
4377-VDHYI,Fiber optic,1,1,1,0,0,0,1,4
0475-RIJEP,Fiber optic,1,0,1,0,0,0,0,2
1260-TTRXI,DSL,1,0,0,0,0,0,1,2
3719-TDVQB,No,1,0,0,0,0,0,0,1
6328-ZPBGN,Fiber optic,1,0,0,0,0,1,1,3
0201-MIBOL,Fiber optic,1,1,0,0,0,1,1,4
4937-QPZPO,Fiber optic,1,0,0,1,0,1,1,4
2925-VDZHY,DSL,1,1,1,1,1,1,1,7
6981-TDRFT,DSL,0,0,0,1,1,1,1,4
3413-CSSTH,DSL,1,0,0,1,0,0,0,2
8033-VCZGH,Fiber optic,1,1,0,1,0,1,1,5
4789-KWMXN,Fiber optic,1,1,0,1,1,1,1,6
0224-NIJLP,No,1,0,0,0,0,0,0,1
7542-CYDDM,No,1,0,0,0,0,0,0,1
4718-WXBGI,DSL,1,1,1,1,1,1,1,7
2867-UIMSS,Fiber optic,1,0,0,0,0,0,1,2
8495-PRWFH,DSL,1,0,0,1,0,0,0,2
0439-IFYUN,Fiber optic,1,0,1,0,0,0,0,2
5716-LIBJC,Fiber optic,1,0,1,1,0,1,1,5
2868-LLSKM,Fiber optic,1,0,1,0,1,0,0,3
8111-RKSPX,Fiber optic,1,0,0,0,0,0,0,1
2988-QRAJY,Fiber optic,1,1,1,1,0,1,1,6
1585-MQSSU,DSL,1,0,0,0,1,0,0,2
0071-NDAFP,No,1,0,0,0,0,0,0,1
2856-NNASM,Fiber optic,1,0,0,0,0,1,1,3
7328-ZJAJO,No,1,0,0,0,0,0,0,1
6458-CYIDZ,Fiber optic,1,1,1,0,0,0,0,3
8559-CIZFV,DSL,1,1,1,0,1,1,0,5
1090-PYKCI,Fiber optic,1,1,1,1,1,1,0,6
3058-WQDRE,DSL,0,0,0,0,0,0,0,0
7547-EKNFS,Fiber optic,1,0,1,1,0,1,0,4
2279-AXJJK,Fiber optic,1,0,1,0,1,0,1,4
6769-DYBQN,Fiber optic,1,1,0,0,0,0,1,3
0909-SELIE,DSL,1,1,1,1,1,0,1,6
3417-TSCIC,DSL,0,0,0,0,0,0,0,0
1042-HFUCW,DSL,1,0,1,0,1,0,0,3
4439-JMPMT,Fiber optic,1,0,0,0,1,1,0,3
6537-OTKMY,DSL,0,0,0,1,0,1,1,3
8999-EXMNO,No,1,0,0,0,0,0,0,1
6725-TPKJO,No,1,0,0,0,0,0,0,1
2446-BEGGB,Fiber optic,1,0,1,0,0,1,1,4
7162-WPHPM,DSL,1,1,1,1,1,0,0,5
1599-MMYRQ,Fiber optic,1,1,1,0,0,0,0,3
8821-KVZKQ,DSL,0,0,1,1,1,1,1,5
1496-GGSUK,DSL,0,0,0,0,0,0,0,0
6434-TTGJP,DSL,0,1,1,1,1,0,1,5
0042-JVWOJ,No,1,0,0,0,0,0,0,1
0130-SXOUN,Fiber optic,1,0,1,0,0,0,1,3
2575-GFSOE,Fiber optic,1,0,0,0,0,0,0,1
2330-PQGDQ,Fiber optic,1,0,1,0,1,0,0,3
1452-UZOSF,Fiber optic,1,1,1,1,1,1,0,6
2097-YVPKN,No,1,0,0,0,0,0,0,1
2842-JTCCU,DSL,1,0,0,0,0,0,0,1
8597-CTXVJ,DSL,1,1,1,0,1,0,0,4
6631-HMANX,DSL,1,0,1,1,1,1,1,6
9962-BFPDU,No,1,0,0,0,0,0,0,1
3296-SILRA,Fiber optic,1,0,1,0,0,0,0,2
9681-OXGVC,Fiber optic,1,0,0,1,0,1,1,4
6394-HHHZM,No,1,0,0,0,0,0,0,1
5995-LFTLE,No,1,0,0,0,0,0,0,1
5180-UCIIQ,DSL,0,1,0,0,0,0,1,2
1932-UEDCX,Fiber optic,1,0,1,0,0,1,1,4
7153-OANIO,Fiber optic,1,0,0,0,0,0,0,1
5188-HGMLP,Fiber optic,1,0,0,0,0,0,0,1
0665-XHDJU,Fiber optic,1,0,1,0,0,1,1,4
6521-YYTYI,Fiber optic,1,0,0,0,0,1,1,3
8878-HMWBV,DSL,1,0,0,1,0,0,0,2
8265-HKSOW,Fiber optic,1,1,1,1,1,0,1,6
3544-FBCAS,DSL,1,1,1,1,0,1,1,6
5331-RGMTT,Fiber optic,1,0,0,1,0,1,1,4
4759-PXTAN,DSL,1,0,1,0,1,1,1,5
7054-DMVAS,DSL,1,1,1,0,0,1,0,4
3428-MMGUB,Fiber optic,1,0,0,1,0,1,0,3
6549-BTYPG,DSL,0,0,1,1,1,1,1,5
7823-JSOAG,Fiber optic,1,0,0,0,0,0,0,1
3705-RHRFR,Fiber optic,1,1,0,0,0,1,1,4
9374-YOLBJ,No,1,0,0,0,0,0,0,1
9074-KGVOX,DSL,0,1,0,0,0,1,0,2
6128-DAFVY,DSL,0,0,0,0,0,1,1,2
9933-QRGTX,Fiber optic,1,1,0,0,1,1,1,5
4476-OSWTN,Fiber optic,1,1,0,1,1,1,1,6
3751-KTZEL,DSL,0,0,0,0,0,0,1,1
1977-STDKI,Fiber optic,1,0,1,0,0,0,0,2
5066-GFJMM,No,1,0,0,0,0,0,0,1
2661-GKBTK,DSL,1,0,1,0,1,1,1,5
0458-HEUZG,DSL,0,0,0,1,1,0,0,2
7268-WNTCP,No,1,0,0,0,0,0,0,1
0824-VWDPO,Fiber optic,1,1,1,0,0,0,1,4
8409-WQJUX,DSL,0,0,0,1,1,1,1,4
2578-JQPHZ,Fiber optic,1,0,0,1,1,1,1,5
3278-FSIXX,DSL,1,0,0,0,0,0,0,1
5813-UECBU,Fiber optic,1,0,1,1,0,0,0,3
0328-GRPMV,Fiber optic,1,0,0,0,0,0,0,1
9746-UGFAC,No,1,0,0,0,0,0,0,1
2946-KIQSP,DSL,0,0,0,1,1,0,0,2
0625-AFOHS,No,1,0,0,0,0,0,0,1
6726-WEXXK,Fiber optic,1,1,0,1,0,0,0,3
4636-OLWOE,DSL,1,0,1,1,1,0,0,4
4342-HENTK,Fiber optic,1,0,0,0,0,0,0,1
4685-ERGHK,Fiber optic,1,0,0,0,0,1,0,2
0885-HMGPY,DSL,1,1,1,1,1,0,0,5
5003-OKNNK,No,1,0,0,0,0,0,0,1
4195-SMMNX,No,1,0,0,0,0,0,0,1
7208-PSIHR,Fiber optic,1,0,0,1,1,1,1,5
4012-ZTHBR,DSL,1,0,0,0,0,0,0,1
0489-WMEMG,DSL,1,0,0,0,1,0,0,2
7435-ZNUYY,No,1,0,0,0,0,0,0,1
1354-YZFNB,No,1,0,0,0,0,0,0,1
6956-SMUCM,Fiber optic,1,1,0,1,0,1,1,5
2985-FMWYF,Fiber optic,1,0,0,0,0,1,1,3
2812-ENYMO,DSL,0,1,0,0,1,1,1,4
2717-HVIZY,No,1,0,0,0,0,0,0,1
3223-WZWJM,Fiber optic,1,0,0,0,0,0,1,2
3422-GALYP,Fiber optic,1,0,1,0,0,0,0,2
9053-JZFKV,Fiber optic,1,1,1,1,1,1,1,7
2530-ENDWQ,Fiber optic,1,0,0,0,0,1,1,3
2890-WFBHU,DSL,1,1,1,1,1,0,1,6
0327-WFZSY,Fiber optic,1,0,0,1,0,1,1,4
7977-HXJKU,No,1,0,0,0,0,0,0,1
6615-ZGEDR,No,1,0,0,0,0,0,0,1
7033-CLAMM,No,1,0,0,0,0,0,0,1
4023-RTIQM,DSL,0,1,1,1,0,0,1,4
0864-FVJNJ,Fiber optic,1,1,1,1,1,1,1,7
7356-IWLFW,Fiber optic,1,0,1,0,0,0,0,2
9541-PWTWO,DSL,1,0,0,1,1,1,1,5
3967-VQOGC,No,1,0,0,0,0,0,0,1
7872-RDDLZ,DSL,1,0,1,0,0,0,0,2
9250-WYPLL,Fiber optic,1,0,0,0,0,0,0,1
6308-CQRBU,Fiber optic,1,0,1,1,1,1,1,6
2754-XBHTB,Fiber optic,1,0,0,0,0,1,0,2
1597-LHYNC,Fiber optic,1,1,1,0,0,0,1,4
0186-CAERR,Fiber optic,1,1,1,1,1,1,1,7
3043-SUDUA,No,1,0,0,0,0,0,0,1
5442-BHQNG,Fiber optic,1,0,0,0,0,0,0,1
2169-RRLFW,No,1,0,0,0,0,0,0,1
5872-OEQNH,DSL,0,1,0,1,0,0,1,3
3162-KKZXO,Fiber optic,1,0,0,1,0,1,1,4
7055-VKGDA,Fiber optic,1,1,1,0,1,1,1,6
0754-UKWQP,Fiber optic,1,0,0,1,0,1,1,4
8873-GLDMH,Fiber optic,1,0,0,0,0,0,0,1
5696-JVVQY,DSL,1,1,1,1,0,0,1,5
8946-BFWSG,No,1,0,0,0,0,0,0,1
7493-TPUWZ,Fiber optic,1,0,1,0,0,0,0,2
0547-HURJB,No,1,0,0,0,0,0,0,1
8904-OPDCK,DSL,0,0,0,0,0,0,0,0
8845-LWKGE,DSL,1,0,0,1,1,1,0,4
1577-HKTFG,No,1,0,0,0,0,0,0,1
8752-STIVR,Fiber optic,1,0,0,0,0,1,0,2
0691-NIKRI,Fiber optic,1,0,0,1,1,1,1,5
5022-JNQEQ,Fiber optic,1,0,0,0,1,0,0,2
4558-FANTW,Fiber optic,1,1,0,0,1,1,0,4
3249-VHRIP,DSL,0,0,1,1,0,0,1,3
3736-BLEPA,Fiber optic,1,0,1,0,1,1,0,4
4701-LKOZD,DSL,1,1,1,1,1,1,1,7
6603-QWSPR,Fiber optic,1,0,1,1,1,1,1,6
9921-QFQUL,Fiber optic,1,0,0,1,0,0,1,3
1929-ZCBHE,DSL,0,1,0,1,1,0,0,3
4378-MYPGO,Fiber optic,1,1,1,1,0,1,1,6
8651-ENBZX,Fiber optic,1,0,0,1,1,1,1,5
4129-LYCOI,Fiber optic,1,0,1,0,1,1,1,5
7798-JVXYM,DSL,1,0,0,0,1,1,1,4
8647-SDTWQ,Fiber optic,1,0,0,0,0,0,0,1
2696-ECXKC,Fiber optic,1,1,0,0,0,1,1,4
2081-KJSQF,No,1,0,0,0,0,0,0,1
7623-TRNQN,DSL,1,0,0,0,1,0,0,2
3323-CPBWR,Fiber optic,1,0,0,1,1,1,0,4
9330-IJWIO,Fiber optic,1,1,0,0,0,1,1,4
3384-CTMSF,Fiber optic,1,0,1,1,0,1,1,5
0902-RFHOF,No,1,0,0,0,0,0,0,1
9286-DOJGF,Fiber optic,1,0,0,0,0,0,0,1
6048-QBXKL,DSL,1,0,1,0,0,0,0,2
9661-MHUMO,DSL,1,0,0,0,1,0,0,2
7718-RXDGG,Fiber optic,1,0,0,0,0,0,0,1
1025-FALIX,Fiber optic,1,0,0,0,0,0,0,1
3451-VAWLI,No,1,0,0,0,0,0,0,1
3407-QGWLG,No,1,0,0,0,0,0,0,1
1842-EZJMK,Fiber optic,1,0,1,0,1,1,1,5
2347-WKKAE,Fiber optic,1,1,0,1,0,0,1,4
8735-DCXNF,DSL,1,1,0,0,1,0,0,3
3214-IYUUQ,Fiber optic,1,1,1,0,1,0,1,5
1936-UAFEH,Fiber optic,1,1,1,0,1,1,1,6
3587-PMCOY,Fiber optic,1,1,0,1,0,1,1,5
8079-XRJRS,Fiber optic,1,1,1,1,0,0,0,4
1027-LKKQQ,DSL,1,1,0,1,1,1,1,6
7148-XZPHA,Fiber optic,1,0,1,0,1,0,0,3
8073-IJDCM,No,1,0,0,0,0,0,0,1
5309-TAIKL,DSL,1,0,0,1,1,0,1,4
6856-RAURS,Fiber optic,1,0,0,0,0,0,0,1
8778-LMWTJ,Fiber optic,1,1,0,0,0,0,0,2
9717-IOAAF,No,1,0,0,0,0,0,0,1
8884-ADFVN,Fiber optic,1,0,0,1,0,1,1,4
2845-KDHVX,DSL,1,0,1,1,1,0,1,5
0848-SOMKO,DSL,0,1,0,1,1,0,1,4
2720-WGKHP,Fiber optic,1,0,0,0,0,1,1,3
6734-FQAJX,Fiber optic,1,1,1,0,1,1,1,6
2869-ADAWR,Fiber optic,1,0,1,0,0,1,0,3
1535-VTJOQ,No,1,0,0,0,0,0,0,1
6368-TZZDT,No,1,0,0,0,0,0,0,1
0943-ZQPXH,Fiber optic,1,0,0,1,0,1,1,4
1293-BSEUN,No,1,0,0,0,0,0,0,1
9894-EZEWG,Fiber optic,1,0,1,0,0,0,0,2
1302-TPUBN,No,1,0,0,0,0,0,0,1
7851-FLGGQ,DSL,0,0,1,0,1,0,1,3
0637-UBJRP,Fiber optic,1,1,0,0,0,0,1,3
0940-OUQEC,Fiber optic,1,0,1,0,0,0,0,2
2378-VTKDH,Fiber optic,1,0,1,1,0,1,1,5
0927-CNGRH,No,1,0,0,0,0,0,0,1
8608-OZTLB,DSL,1,1,1,1,1,1,0,6
2335-GSODA,DSL,0,1,0,1,1,0,0,3
1952-DVVSW,No,1,0,0,0,0,0,0,1
0702-PGIBZ,Fiber optic,1,0,1,0,0,1,1,4
6656-GULJQ,DSL,1,1,0,1,1,1,1,6
9853-JFZDU,DSL,1,0,1,0,1,0,0,3
1963-VAUKV,No,1,0,0,0,0,0,0,1
3777-XROBG,No,1,0,0,0,0,0,0,1
6994-FGRHH,Fiber optic,1,0,1,1,1,1,1,6
4000-VGMQP,DSL,1,0,1,1,0,1,1,5
3999-WRNGR,DSL,0,0,1,0,0,1,1,3
3466-RITXD,Fiber optic,1,1,1,0,0,1,0,4
2680-XKKNJ,DSL,1,1,1,0,1,0,0,4
3058-HJCUY,Fiber optic,1,0,0,1,1,1,1,5
2974-GGUXS,Fiber optic,1,0,1,0,0,1,0,3
7994-XIRTR,DSL,1,0,0,1,1,0,1,4
3259-FDWOY,Fiber optic,1,0,1,1,0,1,1,5
2101-RANCD,Fiber optic,1,0,0,0,0,0,0,1
7921-BEPCI,DSL,1,1,1,0,0,0,0,3
0807-ZABDG,DSL,1,1,0,0,1,0,0,3
8510-TMWYB,DSL,1,0,1,1,0,0,0,3
3258-ZKPAI,Fiber optic,1,1,1,1,1,1,1,7
1428-IEDPR,Fiber optic,1,1,0,1,1,1,1,6
5298-GSTLM,Fiber optic,1,1,0,0,0,1,1,4
4450-YOOHP,DSL,0,0,0,1,0,1,1,3
6728-CZFEI,DSL,1,0,0,0,0,1,0,2
5748-RNCJT,Fiber optic,1,0,0,1,1,1,1,5
3653-NCRDJ,No,1,0,0,0,0,0,0,1
6121-TNHBO,DSL,1,1,1,1,1,1,0,6
5119-NZPTV,Fiber optic,1,0,0,0,0,0,0,1
6519-ZHPXP,Fiber optic,1,1,1,1,1,1,1,7
7739-LAXOG,Fiber optic,1,0,0,1,0,0,1,3
3472-QPRCH,No,1,0,0,0,0,0,0,1
8224-UAXBZ,DSL,0,1,1,0,0,1,0,3
9610-WCESF,DSL,0,1,0,0,1,1,0,3
9776-CLUJA,Fiber optic,1,1,0,0,0,0,0,2
2486-WYVVE,DSL,1,0,0,1,1,1,1,5
3865-ZYKAD,Fiber optic,1,1,1,0,0,0,0,3
1422-DGUBX,Fiber optic,1,0,0,0,1,0,0,2
2999-AANRQ,DSL,1,1,1,0,1,1,0,5
8668-KNZTI,DSL,1,1,0,1,0,0,0,3
0480-KYJVA,No,1,0,0,0,0,0,0,1
6034-ZRYCV,DSL,0,0,1,1,0,1,1,4
9746-YKGXB,DSL,0,1,0,1,0,0,1,3
3926-YZVVX,DSL,1,0,0,0,1,0,0,2
6000-UKLWI,No,1,0,0,0,0,0,0,1
2079-FBMZK,Fiber optic,1,0,0,0,0,0,0,1
6332-FBZRI,DSL,1,1,1,1,1,0,0,5
2096-XOTMO,No,1,0,0,0,0,0,0,1
3266-FTKHB,No,1,0,0,0,0,0,0,1
8221-EQDGL,DSL,1,1,1,1,0,0,0,4
2346-LOCWC,No,1,0,0,0,0,0,0,1
6608-QQLVK,DSL,1,0,0,1,0,0,0,2
0298-XACET,DSL,0,0,1,1,1,1,0,4
7560-QJAVJ,DSL,1,1,0,1,1,1,1,6
2995-YWTCD,No,1,0,0,0,0,0,0,1
3551-HUAZH,Fiber optic,1,0,0,0,0,0,0,1
9137-UIYPG,Fiber optic,1,1,0,1,1,1,1,6
2809-ZMYOQ,Fiber optic,1,0,0,1,0,1,1,4
5084-OOVCJ,DSL,1,1,0,0,1,0,0,3
0254-WWRKD,DSL,1,0,1,0,0,0,0,2
7727-SHVZV,No,1,0,0,0,0,0,0,1
6302-JGYRJ,DSL,1,0,1,0,1,1,1,5
5339-PXDVH,Fiber optic,1,1,0,0,0,1,0,3
2205-LPVGL,Fiber optic,1,1,1,0,1,0,0,4
8782-NUUOL,DSL,1,1,0,1,1,1,1,6
3685-YLCMQ,Fiber optic,1,0,0,1,1,1,1,5
7601-WFVZV,No,1,0,0,0,0,0,0,1
4609-KNNWG,No,1,0,0,0,0,0,0,1
4868-AADLV,Fiber optic,1,1,1,1,1,1,1,7
9529-OFXHY,Fiber optic,1,1,0,0,0,1,0,3
8634-MPHTR,Fiber optic,1,0,0,1,0,1,1,4
2669-QVCRG,Fiber optic,1,1,0,0,0,0,0,2
2478-EEWWM,DSL,0,0,0,0,0,1,1,2
9174-IHETN,Fiber optic,1,0,0,0,0,0,0,1
2233-TXSIU,DSL,0,1,0,1,0,1,0,3
9644-UMGQA,DSL,1,1,0,0,0,0,0,2
3256-EZDBI,DSL,0,0,1,0,0,0,0,1
8761-NSOBC,Fiber optic,1,0,1,0,1,1,1,5
0419-YAAPX,Fiber optic,1,0,1,0,0,1,0,3
8413-VONUO,Fiber optic,1,0,1,0,0,1,1,4
0872-CASZJ,DSL,1,1,0,0,1,0,1,4
4726-DLWQN,DSL,1,1,1,0,0,1,0,4
8164-OCKUJ,No,1,0,0,0,0,0,0,1
3094-JOJAI,Fiber optic,1,0,0,0,0,0,0,1
9494-MRNYX,Fiber optic,1,0,0,0,0,0,0,1
2599-CZABP,DSL,1,0,0,0,0,0,0,1
7945-PRBVF,No,1,0,0,0,0,0,0,1
4544-RXFMG,DSL,1,0,0,0,0,0,0,1
0859-YGKFW,No,1,0,0,0,0,0,0,1
1150-FTQGN,Fiber optic,1,1,1,0,0,1,0,4
9223-UCPVT,Fiber optic,1,0,0,1,0,1,1,4
7196-LIWRH,No,1,0,0,0,0,0,0,1
5448-VWNAM,DSL,1,1,1,0,1,1,0,5
1177-XZBJL,DSL,1,1,1,0,1,0,0,4
3518-FSTWG,Fiber optic,1,1,1,1,0,1,1,6
9330-VOFSZ,Fiber optic,1,0,1,1,1,1,1,6
4351-QLCSU,DSL,1,0,0,0,0,1,0,2
0939-EREMR,DSL,1,0,0,1,1,0,0,3
9389-ACWBI,Fiber optic,1,0,0,0,0,0,0,1
5419-JPRRN,Fiber optic,1,0,0,1,0,1,1,4
3644-QXEHN,Fiber optic,1,0,0,1,0,1,1,4
2911-IJORQ,DSL,1,1,1,1,1,1,1,7
5921-NGYRH,Fiber optic,1,1,0,0,0,0,0,2
2100-BDNSN,DSL,1,0,0,1,1,1,0,4
5998-DZLYR,Fiber optic,1,0,1,0,1,0,1,4
0488-GSLFR,Fiber optic,1,0,0,0,0,0,0,1
9318-NKNFC,No,1,0,0,0,0,0,0,1
3985-HOYPM,No,1,0,0,0,0,0,0,1
9728-FTTVZ,Fiber optic,1,0,0,0,0,0,0,1
9548-LERKT,No,1,0,0,0,0,0,0,1
6576-FBXOJ,DSL,0,0,0,1,1,1,1,4
4310-KEDTB,DSL,0,0,0,1,0,0,0,1
7254-IQWOZ,Fiber optic,1,0,0,0,0,0,0,1
2474-BRUCM,Fiber optic,1,1,0,0,0,1,1,4
4062-HBMOS,Fiber optic,1,0,1,1,0,1,1,5
